44866,2010,CSCI,161,10,NH,19
44901,2010,MUSI,499,0,,
44902,2010,CELT,340,0,IM,113
44903,2010,CELT,350,0,IM,202
44904,2010,HNU,471,20,AG,101
44905,2010,HNU,448,20,NH,124
44907,2010,FREN,216,0,NH,B23
44908,2010,FREN,321,10,IM,201
44909,2010,FREN,456,20,IM,201
44910,2010,FREN,376,0,IM,201
44911,2010,FREN,336,0,IM,201
44912,2010,FREN,316,0,IM,201
44913,2010,SPAN,320,0,IM,201
44914,2010,CATH,200,0,NH,B26
44915,2010,CATH,241,10,NH,B23
44916,2010,CATH,245,20,,
44917,2010,CSCI,487,10,NH,125
44923,2010,CSCI,275,20,NH,119
44925,2010,MATH,111,11,NH,17
44926,2010,MATH,205,12,NH,B19
44927,2010,MATH,253,12,NH,19
44928,2010,MATH,267,22,AG,105
44930,2010,MATH,354,10,AX,23A
44931,2010,MATH,367,10,NH,B27
44932,2010,MATH,371,20,AX,23A
44933,2010,MATH,372,10,AX,23A
44935,2010,MATH,481,20,NH,B23
44936,2010,STAT,301,10,NH,124
44937,2010,STAT,435,20,AX,23A
44938,2010,ENGL,222,10,NH,420
44939,2010,ENGL,305,10,BB,305
44940,2010,ENGL,345,20,BB,237
44941,2010,ENGL,265,12,NH,B24
44942,2010,ENGL,270,10,NH,121
44943,2010,ENGL,329,10,NH,B27
44944,2010,ENGL,331,0,NH,420
44945,2010,ENGL,341,10,BB,305
44946,2010,ENGL,343,10,IM,202
44947,2010,ENGL,347,10,NH,B23
44948,2010,ENGL,367,0,NH,B26
44949,2010,ENGL,377,0,NH,21
44950,2010,ENGL,420,0,NH,420
44951,2010,ENGL,480,0,NH,420
44952,2010,ENGL,202,10,BT,0
44953,2010,ENGL,203,20,BT,0
44955,2010,PHIL,340,0,NH,B24
44956,2010,PHIL,336,11,CA,7
44957,2010,PHIL,336,12,NH,122
44958,2010,NURS,336,12,NH,122
44959,2010,NURS,336,11,CA,7
44960,2010,PHIL,371,10,NH,121
44961,2010,PHIL,372,20,CA,7
44962,2010,PHIL,380,0,NH,520
44963,2010,PHIL,460,0,BB,305
44968,2010,ART,343,10,NH,124
44969,2010,ART,258,20,NH,21
44973,2010,ART,221,11,AR,0
44975,2010,ART,211,21,AR,0
44976,2010,ART,202,10,BT,0
44977,2010,ART,203,20,BT,0
44979,2010,PHIL,332,11,NH,20
44980,2010,WMNS,329,0,NH,B27
44985,2010,BSAD,261,13,NH,B21
44986,2010,ESCI,276,20,,
44987,2010,ESCI,465,20,PS,2041
44989,2010,ESCI,386,10,PS,2045
44991,2010,ESCI,435,20,PS,2045
44993,2010,ESCI,446,10,,
44995,2010,ESCI,471,20,PS,2045
44996,2010,ESCI,472,20,AX,23A
44998,2010,HIST,390,0,NH,21
44999,2010,HIST,364,20,NH,24
45000,2010,RELS,398,0,AX,23A
45002,2010,RELS,440,0,NH,B23
45003,2010,RELS,275,20,NH,122
45004,2010,WMNS,410,0,NH,118
45005,2010,RELS,298,10,CA,7
45006,2010,CLAS,240,0,NH,520
45007,2010,HIST,200,11,BB,236
45008,2010,HIST,202,10,SC,14
45009,2010,HIST,204,20,NH,125
45010,2010,HIST,314,10,BB,305
45011,2010,HIST,362,10,NH,B27
45012,2010,HIST,372,10,NH,19
45013,2010,HIST,374,20,NH,21
45014,2010,HIST,383,10,NH,B26
45015,2010,HIST,384,20,NH,16
45016,2010,HIST,326,20,NH,B26
45017,2010,HIST,308,0,NH,B26
45018,2010,IDS,306,10,NH,B23
45020,2010,BIOL,312,20,SC,13
45023,2010,BIOL,303,20,AX,23A
45025,2010,BIOL,435,10,BB,236
45027,2010,BIOL,373,10,BB,337
45029,2010,MUSI,376,20,AQ,102
45030,2010,PSCI,292,20,BB,305
45031,2010,PSCI,303,20,NH,B23
45032,2010,PSCI,399,10,NH,B26
45033,2010,PSCI,240,0,NH,B20
45034,2010,PSCI,301,10,NH,B26
45035,2010,PSCI,310,0,AX,124
45036,2010,PSCI,312,10,NH,124
45037,2010,PSCI,343,20,AX,124
45038,2010,PSCI,346,10,NH,124
45039,2010,PSCI,354,20,NH,B23
45040,2010,PSCI,355,10,NH,B23
45041,2010,PSCI,356,20,SC,13
45042,2010,PSCI,363,20,CA,4
45043,2010,PSCI,380,0,NH,B27
45044,2010,BSAD,221,15,NH,124
45045,2010,BSAD,221,16,NH,B24
45047,2010,BSAD,322,20,NH,B21
45048,2010,BSAD,331,11,NH,B19
45049,2010,BSAD,331,12,CA,7
45050,2010,BSAD,332,13,NH,119
45051,2010,BSAD,431,20,,
45052,2010,BSAD,471,10,NH,125
45053,2010,CHEM,225,10,NH,121
45056,2010,CHEM,322,10,NH,127
45058,2010,CHEM,455,10,PS,3046
45060,2010,CHEM,411,20,PS,3046
45061,2010,CHEM,434,10,PS,3046
45063,2010,CHEM,442,20,SC,13
45065,2010,CHEM,450,0,PS,3046
45067,2010,CHEM,381,20,EG,22
45068,2010,PSYC,345,0,,
45070,2010,ANTH,215,0,NH,B27
45073,2010,ENGL,207,10,BB,305
45074,2010,PSYC,385,0,BB,305
45075,2010,PSYC,341,20,,
45076,2010,PSCI,362,10,NH,B23
45077,2010,PSCI,401,10,NH,520
45078,2010,PSCI,421,10,NH,520
45079,2010,PSCI,442,20,,
45080,2010,PSCI,452,20,,
45081,2010,ART,222,20,AR,0
45082,2010,ART,255,10,AR,0
45083,2010,DEVS,310,10,,
45084,2010,ART,372,20,NH,138
45085,2010,ENGL,370,0,BB,236
45087,2010,ECON,251,10,NH,24
45092,2010,ECON,370,0,NH,127
45093,2010,ECON,391,20,NH,B27
45096,2010,CHEM,491,0,PS,1072
45097,2010,ENGL,231,0,NH,420
45098,2010,ANTH,335,0,AX,23A
45099,2010,HKIN,262,10,OC,207
45100,2010,BIOL,485,20,,
45101,2010,ANTH,110,12,NH,119
45102,2010,RELS,315,20,MB,1
45103,2010,WMNS,315,20,MB,1
45104,2010,PSCI,321,20,NH,B23
45106,2010,PSYC,388,0,BB,337
45107,2010,HKIN,226,10,OC,104
45108,2010,ART,346,10,BB,335N
45109,2010,ART,347,20,BB,335N
45110,2010,CSCI,356,20,AG,101
45112,2010,MATH,287,10,AX,23A
45113,2010,MATH,366,10,AX,23A
45114,2010,MATH,384,10,AX,23A
45115,2010,MATH,454,20,AX,23A
45147,2010,APEX,100,11,NH,22LAB
45148,2010,APEX,100,12,NH,B22
45149,2010,APEX,100,13,NH,22LAB
45150,2010,APEX,100,14,NH,B22
45151,2010,APEX,100,15,NH,B22
45152,2010,APEX,100,16,NH,22LAB
45155,2010,BSAD,231,23,NH,125
45156,2010,BSAD,319,20,NH,122
45157,2010,BSAD,333,21,NH,20
45158,2010,BSAD,333,22,NH,B19
45159,2010,BSAD,341,14,NH,B24
45160,2010,BSAD,343,10,NH,124
45161,2010,BSAD,345,20,,
45162,2010,BSAD,356,12,NH,B19
45163,2010,BSAD,357,20,NH,121
45164,2010,BSAD,358,22,NH,B20
45165,2010,BSAD,363,20,,
45166,2010,BSAD,381,20,,
45167,2010,BSAD,434,10,NH,125
45168,2010,BSAD,448,20,NH,B26
45169,2010,BSAD,472,20,NH,B24
45170,2010,MUSI,235,10,AQ,211
45171,2010,MUSI,316,20,AQ,102
45180,2010,RELS,110,13,NH,21
45181,2010,RELS,215,22,NH,18
45182,2010,SOCI,227,22,NH,18
45183,2010,RELS,120,13,NH,B27
45184,2010,RELS,395,10,NH,B23
45185,2010,RELS,397,20,AG,101
45188,2010,PHYS,271,10,PS,3046
45189,2010,PHYS,322,10,BB,305
45190,2010,PHYS,344,20,SC,13
45192,2010,PHYS,422,20,,
45193,2010,PHYS,425,10,NH,127
45194,2010,PHYS,303,20,,
45195,2010,PHYS,473,10,NH,127
45198,2010,CELT,110,0,IM,202
45217,2010,HKIN,334,10,OC,A209
45219,2010,HKIN,352,20,OC,207
45220,2010,HKIN,376,10,OC,207
45226,2010,HKIN,471,20,OC,207
45231,2010,BSAD,261,14,NH,B24
45240,2010,ART,145,22,AR,0
45243,2010,ENGL,100,23,NH,16
45244,2010,ENGL,340,14,NH,17
45245,2010,ENGL,250,11,NH,120
45248,2010,BIOL,325,10,BB,305
45250,2010,BIOL,390,20,,
45252,2010,BIOL,450,0,BB,237
45253,2010,SOCI,202,10,AX,124
45255,2010,SOCI,302,20,NH,20
45258,2010,SOCI,310,0,AX,124
45259,2010,WMNS,310,0,AX,124
45260,2010,SOCI,318,20,,
45261,2010,SOCI,325,0,BB,337
45262,2010,SOCI,327,10,EG,21
45263,2010,WMNS,327,10,EG,21
45264,2010,SOCI,421,10,AX,124
45265,2010,SOCI,497,0,AX,113
45266,2010,SOCI,498,20,,
45267,2010,NURS,205,13,MA,15
45268,2010,NURS,205,14,MB,1
45269,2010,NURS,215,12,MB,1
45270,2010,NURS,215,22,MB,1
45271,2010,NURS,235,20,MA,15
45272,2010,NURS,245,23,MA,15
45273,2010,NURS,245,24,MB,1
45274,2010,NURS,275,13,,
45275,2010,NURS,275,14,,
45280,2010,SOCI,236,0,NH,122
45281,2010,ANTH,260,0,AX,124
45282,2010,ECON,221,12,NH,16
45283,2010,ECON,251,20,AG,105
45285,2010,ECON,305,10,NH,120
45286,2010,ECON,306,20,NH,B27
45287,2010,ECON,312,10,NH,B27
45289,2010,ECON,281,20,,
45290,2010,ECON,315,10,NH,124
45291,2010,HNU,425,10,SC,11
45292,2010,ENGL,247,0,NH,24
45293,2010,ENGL,250,14,NH,19
45294,2010,NURS,497,71,,
45295,2010,PSYC,260,16,BB,237
45297,2010,INFO,419,20,NH,B23
45298,2010,INFO,425,20,AX,124
45305,2010,CELT,131,10,NH,17
45306,2010,CELT,132,20,NH,17
45307,2010,BIOL,302,20,SC,11
45309,2010,INFO,374,20,PS,2045
45310,2010,ANTH,383,20,NH,B27
45311,2010,WMNS,308,0,NH,B26
45312,2010,PHYS,493,10,PS,3046
45313,2010,PHYS,493,20,,
45315,2010,MUSI,325,0,AQ,210
45318,2010,PSYC,499,11,,
45319,2010,ART,385,10,AR,0
45320,2010,SOCI,311,10,EG,21
45321,2010,EXEL,100,11,EG,21
45323,2010,HIST,110,14,NH,122
45328,2010,ENGL,100,24,BB,237
45342,2010,MUSI,491,10,,
45354,2010,ECON,330,10,,
45355,2010,PHIL,101,13,,
45356,2010,SPAN,201,10,,
45357,2010,BIOL,499,20,,
45358,2010,BIOL,499,0,,
45363,2010,SOCI,499,11,,
45364,2010,SOCI,499,12,,
45365,2010,SOCI,499,13,,
45366,2010,RELS,499,0,,
45367,2010,PHIL,399,12,,
45368,2010,ECON,102,24,,
45369,2010,PHIL,336,21,,
45370,2010,FREN,215,11,,
45375,2010,PSCI,210,10,,
45376,2010,PSCI,250,10,,
45379,2010,HNU,499,11,,
45380,2010,HNU,499,12,,
49928,2010,CSCI,263,10,AX,23A
50521,2010,CSCI,368,10,AX,124
50582,2010,CSCI,355,10,AX,23A
31004,2011,CHEM,100,11,PS,1072
31005,2011,CHEM,100,12,NH,B21
31006,2011,CSCI,235,10,NH,123LAB
31007,2011,CSCI,235,20,NH,21
31011,2011,CHEM,222,20,,
31012,2011,CHEM,120,0,NH,B20
31013,2011,CHEM,150,0,NH,B33
31014,2011,CHEM,220,0,NH,138
31016,2011,CHEM,231,10,PS,3046
31017,2011,CHEM,232,20,PS,3046
31018,2011,CHEM,245,10,NH,B20
31019,2011,CHEM,255,20,NH,B33
31020,2011,CHEM,265,20,NH,19
31022,2011,CHEM,330,0,PS,1072
31023,2011,CHEM,341,10,NH,B26
31024,2011,BSAD,221,11,NH,B20
31026,2011,CHEM,342,20,NH,B26
31027,2011,CHEM,360,0,PS,3046
31028,2011,BSAD,221,13,NH,125
31029,2011,CHEM,375,10,PS,3046
31030,2011,CHEM,391,0,PS,1072
31031,2011,CHEM,420,0,NH,24
31038,2011,CHEM,493,0,,
31040,2011,AQUA,100,0,BB,305
31046,2011,ART,100,11,AR,0
31051,2011,BSAD,231,11,MA,15
31053,2011,BSAD,231,12,NH,125
31054,2011,BIOL,105,10,BB,237
31056,2011,BIOL,115,21,BB,237
31059,2011,BIOL,201,10,NH,B33
31061,2011,BIOL,202,20,NH,B33
31063,2011,BIOL,203,10,BB,237
31064,2011,BSAD,231,22,NH,B24
31065,2011,BIOL,204,20,NH,138
31066,2011,BSAD,231,21,NH,125
31067,2011,BIOL,220,11,NH,B20
31069,2011,BIOL,251,10,NH,B33
31071,2011,ECON,100,12,NH,B21
31073,2011,BSAD,261,11,NH,B21
31074,2011,ECON,222,20,,
31075,2011,BSAD,261,12,NH,B19
31080,2011,BSAD,261,21,SC,11
31081,2011,ENGR,136,20,PS,3034
31082,2011,BSAD,261,22,,
31085,2011,ENGL,100,11,BB,337
31087,2011,ENGL,100,12,SC,11
31089,2011,ENGL,100,13,BB,337
31098,2011,ENGL,250,12,BB,236
31108,2011,ART,100,12,AR,0
31300,2011,PHIL,100,11,NH,16
31301,2011,PHIL,100,15,NH,118
31307,2011,PHIL,240,0,NH,B24
31525,2011,HKIN,115,10,NH,138
40052,2011,FREN,110,11,NH,119
40053,2011,FREN,110,12,NH,B24
40055,2011,FREN,115,11,NH,124
40056,2011,FREN,115,12,IM,202
40057,2011,FREN,115,13,NH,124
40059,2011,FREN,215,11,IM,202
40071,2011,HIST,100,11,NH,16
40072,2011,HIST,100,12,NH,121
40077,2011,HIST,209,0,NH,20
40082,2011,ART,100,13,AR,0
40083,2011,ART,100,14,AR,0
40086,2011,ART,115,21,AR,0
40087,2011,ART,200,11,AR,0
40088,2011,MUSI,101,10,AQ,210
40089,2011,MUSI,103,22,AQ,210
40092,2011,MUSI,165,10,AQ,102
40095,2011,MUSI,201,20,AQ,102
40096,2011,MUSI,203,10,AQ,102
40098,2011,PSYC,100,11,NH,B33
40100,2011,PSYC,100,12,NH,119
40102,2011,PSYC,100,13,NH,138
40103,2011,PSYC,100,14,BB,237
40107,2011,PSYC,100,16,NH,138
40108,2011,PSYC,100,17,NH,119
40109,2011,PSYC,100,18,NH,119
40110,2011,PSYC,210,0,BB,236
40111,2011,PSYC,220,0,NH,138
40112,2011,PSYC,225,0,CA,7
40113,2011,PSYC,230,0,NH,21
40114,2011,PSYC,240,11,NH,B24
40115,2011,PSYC,240,12,NH,19
40124,2011,CELT,200,0,IM,201
40126,2011,PSYC,260,11,NH,121
40128,2011,PSYC,260,12,NH,120
40129,2011,PSYC,260,13,NH,18
40132,2011,PSYC,260,14,BB,236
40135,2011,PSYC,290,0,NH,16
40136,2011,NURS,105,11,MA,15
40137,2011,CSCI,256,20,NH,24
40140,2011,NURS,105,12,MB,1
40141,2011,RELS,100,0,EG,21
40142,2011,RELS,110,11,NH,20
40143,2011,NURS,115,21,MA,15
40144,2011,NURS,115,22,MB,1
40148,2011,RELS,120,11,NH,120
40150,2011,RELS,120,12,NH,122
40156,2011,PHIL,100,12,NH,16
40159,2011,PHIL,100,14,NH,120
40162,2011,PHIL,210,0,AG,105
40163,2011,PHYS,100,0,PS,1072
40165,2011,PHYS,120,0,PS,1072
40168,2011,PHYS,221,10,PS,3034
40170,2011,PHYS,223,10,PS,3034
40172,2011,NURS,205,11,MA,15
40173,2011,PHYS,241,10,SC,11
40174,2011,NURS,205,12,MB,1
40178,2011,PHYS,242,20,SC,11
40186,2011,NURS,215,11,MB,1
40187,2011,NURS,215,21,MB,1
40189,2011,NURS,225,22,MB,1
40191,2011,NURS,225,21,CA,7
40193,2011,NURS,245,21,MA,15
40194,2011,NURS,245,22,MB,1
40198,2011,HKIN,236,21,OC,207
40203,2011,HNU,145,20,,
40209,2011,HNU,261,11,NH,B33
40210,2011,WMNS,200,11,NH,120
40211,2011,WMNS,200,12,EG,22
40212,2011,SPAN,100,11,NH,125
40213,2011,SPAN,200,11,IM,202
40216,2011,HNU,262,20,,
40218,2011,HNU,263,20,NH,B33
40221,2011,ENGL,100,14,NH,122
40223,2011,ENGL,100,22,NH,B24
40225,2011,ENGL,100,16,NH,B24
40226,2011,ENGL,100,17,BB,236
40228,2011,ENGL,100,18,NH,118
40230,2011,ENGL,100,15,NH,121
40233,2011,ENGL,100,19,NH,122
40235,2011,ENGL,100,20,NH,B20
40237,2011,ENGL,100,21,BB,236
40244,2011,SOCI,100,11,NH,16
40245,2011,SOCI,100,12,NH,17
40246,2011,ECON,100,13,NH,B20
40247,2011,SOCI,100,13,NH,17
40249,2011,SOCI,100,14,NH,118
40250,2011,ECON,100,14,NH,19
40253,2011,ANTH,110,11,NH,118
40254,2011,ECON,100,15,NH,120
40260,2011,SOCI,217,10,NH,18
40261,2011,ECON,252,20,CA,7
40262,2011,SOCI,250,11,NH,118
40263,2011,SOCI,250,12,NH,120
40279,2011,SOCI,202,20,AX,124
40306,2011,ENGR,221,10,EG,22
40307,2011,ENGR,222,20,PS,3034
40309,2011,ENGR,223,10,PS,3034
40311,2011,ENGR,224,20,PS,3034
40316,2011,ENGR,231,10,PS,3034
40323,2011,ENGR,233,10,EG,22
40324,2011,ENGR,234,20,PS,3034
40325,2011,ENGR,235,10,PS,3034
40326,2011,ENGR,236,20,PS,3034
40327,2011,MATH,100,11,NH,B19
40328,2011,ENGR,237,10,PS,3034
40329,2011,ENGR,238,10,PS,3034
40330,2011,MATH,100,12,NH,17
40331,2011,ENGR,242,20,PS,3034
40333,2011,ENGR,244,20,EG,22
40335,2011,ENGR,246,20,PS,3035
40342,2011,PSCI,100,11,NH,121
40345,2011,PSCI,100,12,NH,120
40348,2011,PSCI,100,13,NH,121
40350,2011,PSCI,100,14,NH,119
40352,2011,PSCI,100,15,NH,16
40355,2011,MATH,205,11,NH,123LAB
40356,2011,PSCI,200,0,NH,17
40362,2011,MATH,205,21,NH,17
40366,2011,MATH,205,22,NH,119
40369,2011,PSCI,220,11,NH,18
40375,2011,PSCI,250,0,NH,125
40393,2011,MATH,253,11,NH,119
40401,2011,CELT,300,0,IM,202
40405,2011,IDS,305,20,,
40415,2011,WMNS,400,0,,
40524,2011,RELS,300,11,NH,121
40546,2011,HIST,400,0,NH,320
40550,2011,HIST,460,0,NH,320
40552,2011,BSAD,323,11,NH,B27
40554,2011,BSAD,324,21,NH,120
40561,2011,MATH,361,10,NH,122
40584,2011,MATH,491,0,AX,23A
40585,2011,MATH,493,0,,
40587,2011,BSAD,341,12,NH,B19
40588,2011,BSAD,341,11,NH,B20
40591,2011,BSAD,342,21,NH,18
40593,2011,BSAD,351,10,NH,B24
40596,2011,BSAD,356,11,NH,B27
40600,2011,BSAD,361,11,EG,21
40603,2011,ECON,330,0,BB,305
40609,2011,BSAD,362,21,NH,121
40610,2011,BSAD,362,22,NH,125
40642,2011,BSAD,391,20,BB,305
40655,2011,BSAD,426,10,NH,B21
40687,2011,INFO,415,10,SC,13
40689,2011,INFO,416,20,,
40696,2011,INFO,435,10,BB,334
40697,2011,INFO,465,11,NH,122
40704,2011,BIOL,311,10,BB,337
40706,2011,BIOL,315,10,NH,B20
40711,2011,BIOL,331,20,BB,237
40713,2011,BIOL,343,20,BB,305
40718,2011,BIOL,395,10,NH,119
40727,2011,BIOL,475,20,,
40728,2011,BIOL,491,0,BB,237
40729,2011,BIOL,493,0,,
40731,2011,NURS,300,0,AX,124
40733,2011,NURS,305,10,NH,20
40734,2011,NURS,305,20,NH,20
40735,2011,NURS,310,0,NH,B21
40741,2011,NURS,355,10,MB,1
40742,2011,NURS,355,20,MB,1
40743,2011,NURS,405,11,MA,15
40744,2011,NURS,415,21,CA,7
40754,2011,NURS,486,10,,
40755,2011,NURS,491,21,MA,15
40756,2011,NURS,493,11,MA,15
40774,2011,ENGL,355,10,BB,305
40775,2011,ENGL,356,20,IM,202
40783,2011,ENGL,445,0,NH,420
40815,2011,HKIN,365,10,NH,B33
40828,2011,HKIN,491,0,OC,205A
40832,2011,HNU,361,10,SC,11
40833,2011,HNU,362,20,SC,11
40834,2011,HNU,365,10,NH,118
40835,2011,HNU,385,20,BB,236
40841,2011,HNU,455,20,SC,11
40844,2011,HNU,491,0,BB,237
40849,2011,CSCI,375,20,,
40853,2011,BIOL,252,20,NH,B33
40854,2011,CSCI,383,10,AX,23A
40861,2011,CSCI,491,0,AX,23A
40862,2011,CSCI,493,0,,
40863,2011,PSYC,300,0,NH,16
40864,2011,PSYC,310,0,AX,8
40866,2011,PSYC,350,0,NH,B24
40872,2011,MUSI,390,0,,
40877,2011,PSYC,370,11,NH,19
40879,2011,PSYC,390,0,NH,B27
40880,2011,PSYC,391,0,NH,B19
40881,2011,PSYC,420,0,AX,8
40882,2011,PSYC,430,0,BB,237
40883,2011,PSYC,440,0,AX,8
40884,2011,PSYC,460,0,AX,8
40885,2011,PSYC,490,0,,
40886,2011,PSYC,491,0,NH,B19
40903,2011,MUSI,465,0,AQ,210
40904,2011,MUSI,490,0,,
40913,2011,SOCI,417,20,AX,113
41024,2011,ENGR,121,10,EG,22
41025,2011,ENGR,122,20,EG,22
41033,2011,SOCI,300,0,AX,124
41038,2011,WMNS,217,10,NH,18
41056,2011,WMNS,417,20,AX,113
41123,2011,ART,125,10,AR,0
41171,2011,BSAD,351,20,NH,B24
41277,2011,PHIL,230,0,NH,125
41282,2011,SPAN,100,12,SC,14
41333,2011,NURS,493,12,MB,101
41375,2011,SOCI,100,15,NH,118
41377,2011,PSYC,100,19,NH,138
41724,2011,ART,100,15,AR,V
41725,2011,ART,200,12,AR,0
41735,2011,BIOL,470,10,BB,250
41766,2011,HIST,230,0,NH,17
41800,2011,BSAD,443,10,NH,124
41806,2011,HKIN,215,11,OC,207
41807,2011,HKIN,215,12,OC,207
41808,2011,HKIN,222,20,NH,B33
41809,2011,HKIN,301,20,SC,14
41810,2011,HKIN,236,22,OC,207
41811,2011,HKIN,321,10,OC,A209
41815,2011,HKIN,354,21,OC,207
41816,2011,HKIN,376,20,OC,207
41818,2011,HKIN,396,10,OC,207
41824,2011,HKIN,466,20,OC,A209
41825,2011,CSCI,100,11,NH,123LAB
41826,2011,CSCI,100,12,NH,123LAB
41827,2011,CSCI,483,21,,
41833,2011,HIST,110,11,NH,121
41834,2011,HIST,110,12,NH,B24
41837,2011,HIST,310,0,NH,B24
41839,2011,HNU,200,0,MB,101
41847,2011,MATH,111,12,NH,122
41848,2011,MATH,111,13,NH,16
41849,2011,MATH,111,14,NH,B21
41850,2011,MATH,112,21,NH,17
41851,2011,MATH,112,22,NH,122
41852,2011,MATH,112,23,,
41854,2011,MATH,254,20,NH,122
41861,2011,MUSI,117,10,NH,138
41862,2011,MUSI,118,20,NH,138
41866,2011,NURS,315,10,MB,1
41867,2011,NURS,315,20,MA,15
41868,2011,NURS,345,10,MA,15
41869,2011,NURS,345,20,MB,1
41870,2011,NURS,365,20,MA,15
41878,2011,PHYS,343,20,NH,127
41896,2011,RELS,215,21,SC,14
41897,2011,RELS,225,11,SC,14
41902,2011,SOCI,201,10,AX,124
41908,2011,STAT,201,11,NH,21
41909,2011,STAT,201,12,NH,119
41911,2011,STAT,201,21,NH,19
41912,2011,STAT,201,22,NH,16
41913,2011,STAT,201,23,SC,14
41915,2011,STAT,231,10,NH,18
41916,2011,STAT,231,20,,
41917,2011,STAT,331,20,BB,237
41918,2011,STAT,333,10,AX,23A
42010,2011,WMNS,365,20,MA,15
42012,2011,ENGR,245,10,PS,3034
42014,2011,ENGR,248,20,PS,3034
42025,2011,MUSI,290,0,,
42077,2011,SOCI,226,11,SC,14
42079,2011,SOCI,227,21,SC,14
42113,2011,ART,100,16,AR,0
42197,2011,ART,115,24,AR,0
42323,2011,ART,145,11,AR,0
42324,2011,ART,211,11,AR,0
42325,2011,ART,211,12,AR,0
42326,2011,ART,212,21,AR,0
42327,2011,ART,212,22,AR,0
42329,2011,ART,222,10,AR,0
42339,2011,BIOL,207,10,BB,236
42342,2011,BIOL,474,20,BB,250
42343,2011,BSAD,101,11,NH,125
42344,2011,BSAD,101,12,NH,B19
42345,2011,BSAD,101,13,NH,19
42346,2011,BSAD,101,14,NH,125
42347,2011,BSAD,101,15,SC,14
42348,2011,BSAD,102,21,CA,7
42349,2011,BSAD,102,22,SC,14
42350,2011,BSAD,102,23,BB,337
42351,2011,BSAD,102,24,NH,B19
42352,2011,BSAD,102,25,EG,21
42360,2011,CELT,333,0,IM,202
42385,2011,ENGL,496,10,NH,420
42392,2011,HIST,100,13,NH,21
42393,2011,HIST,200,12,NH,18
42401,2011,HIST,330,0,NH,B27
42404,2011,HIST,490,0,,
42413,2011,HKIN,354,22,OC,207
42414,2011,HKIN,385,20,OC,A209
42417,2011,HKIN,446,10,OC,104
42418,2011,HKIN,446,20,OC,205A
42429,2011,HNU,146,10,BB,237
42430,2011,HNU,185,10,BB,237
42431,2011,HNU,335,20,BB,237
42432,2011,HNU,405,20,NH,B19
42434,2011,HNU,467,10,BB,236
42435,2011,HNU,475,10,BB,237
42438,2011,HKIN,426,20,OC,A209
42459,2011,CSCI,254,11,NH,B22
42490,2011,PSYC,260,15,BB,236
42505,2011,SOCI,201,20,AX,124
42524,2011,SOCI,491,0,AX,113
42527,2011,NURS,405,12,MB,1
42528,2011,NURS,415,22,MA,15
42530,2011,NURS,491,22,MB,101
42539,2011,PHIL,331,11,NH,20
42542,2011,DEVS,200,0,NH,B21
42571,2011,AQUA,450,10,NH,B23
42592,2011,SOCI,212,10,AX,124
42608,2011,CELT,100,0,IM,202
42616,2011,HKIN,392,20,OC,104
42632,2011,ART,100,17,AR,0
42639,2011,ART,100,18,AR,0
42673,2011,ART,145,21,AR,0
42787,2011,ART,211,22,AR,0
42795,2011,MUSI,106,11,,
42796,2011,MUSI,107,10,AQ,210
42797,2011,MUSI,190,0,,
42798,2011,MUSI,206,11,,
42799,2011,MUSI,207,10,AQ,102
42802,2011,MUSI,306,11,,
42803,2011,MUSI,307,10,AQ,301
42805,2011,MUSI,395,10,,
42806,2011,MUSI,406,11,,
42807,2011,MUSI,407,10,,
42809,2011,MUSI,416,20,AQ,102
42810,2011,MUSI,420,0,AQ,102
42811,2011,MUSI,495,10,,
42817,2011,HIST,110,13,NH,17
42818,2011,HIST,242,10,NH,24
42819,2011,HIST,244,20,EG,21
42821,2011,DEVS,300,0,NH,124
42825,2011,ECON,221,11,AX,23A
42863,2011,HKIN,425,10,OC,A209
42864,2011,HKIN,331,10,OC,A209
42866,2011,HKIN,332,20,OC,A209
42875,2011,RELS,253,10,NH,16
42903,2011,ESCI,170,11,NH,B33
42904,2011,ESCI,170,12,NH,B33
42905,2011,ESCI,171,11,NH,B33
42906,2011,ESCI,171,12,NH,B33
42907,2011,ESCI,172,22,NH,B33
42908,2011,ESCI,201,10,PS,2045
42909,2011,ESCI,202,20,PS,2045
42910,2011,ESCI,215,10,PS,2041
42911,2011,ESCI,216,20,PS,2041
42912,2011,ESCI,245,10,PS,2045
42918,2011,ESCI,285,20,PS,2041
42919,2011,ESCI,301,10,PS,2045
42920,2011,ESCI,305,10,PS,2041
42928,2011,ESCI,491,0,,
42929,2011,ESCI,493,0,,
42938,2011,MUSI,304,20,AQ,210
42939,2011,PSYC,240,13,BB,337
42940,2011,WMNS,332,20,OC,A209
42949,2011,HIST,309,0,NH,24
42951,2011,HKIN,456,10,OC,207
42952,2011,HKIN,456,20,OC,104
42956,2011,BIOL,304,20,BB,337
42959,2011,BIOL,301,10,BB,305
42964,2011,BIOL,472,10,NH,B26
42972,2011,HNU,363,10,NH,118
42975,2011,CSCI,485,20,SC,13
42977,2011,MATH,100,13,NH,B19
42980,2011,MATH,267,21,,
42981,2011,MATH,277,10,NH,19
42997,2011,PSYC,260,13,NH,18
42998,2011,PSYC,260,15,BB,236
42999,2011,SOCI,100,16,NH,118
43000,2011,SOCI,100,17,NH,118
43027,2011,ENGL,376,0,NH,B26
43037,2011,PSYC,100,15,NH,120
43040,2011,MUSI,265,10,AQ,102
43041,2011,MUSI,365,10,AQ,210
